Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-04-08 00:00:00-04:00,1.5654229801682453,1.5654229801682453,1.4955680915951366,1.540174126625061,1558400,0.0,0.0
2002-04-09 00:00:00-04:00,1.5317582027514576,1.6159207378361027,1.5317582027514576,1.5948801040649414,3562400,0.0,0.0
2002-04-10 00:00:00-04:00,1.590671485665201,1.6032958306849134,1.5780471406454881,1.5923547744750977,1302400,0.0,0.0
2002-04-11 00:00:00-04:00,1.591512973676062,1.591512973676062,1.5570063591003418,1.5570063591003418,1444000,0.0,0.0
2002-04-12 00:00:00-04:00,1.5696311374880405,1.5696311374880405,1.5199752324174307,1.535966157913208,1236000,0.0,0.0
2002-04-15 00:00:00-04:00,1.5317579054333768,1.5628979474750486,1.5309162609826201,1.562056303024292,1559200,0.0,0.0
2002-04-16 00:00:00-04:00,1.5780469696772725,1.6159201611604226,1.5780469696772725,1.5990875959396362,1225600,0.0,0.0
2002-04-17 00:00:00-04:00,1.6201287207621309,1.7042912517108129,1.6201287207621309,1.667259693145752,3348800,0.0,0.0
2002-04-18 00:00:00-04:00,1.667259693145752,1.695874966510487,1.6613683416637104,1.667259693145752,984800,0.0,0.0
2002-04-19 00:00:00-04:00,1.6672590312605042,1.7127068569835562,1.6672590312605042,1.7059738636016846,646400,0.0,0.0
2002-04-22 00:00:00-04:00,1.6958746532416284,1.6958746532416284,1.6672593851628221,1.6832503080368042,772800,0.0,0.0
2002-04-23 00:00:00-04:00,1.6790420513706832,1.7042907388464006,1.6411688596298672,1.6453769207000732,824800,0.0,0.0
2002-04-24 00:00:00-04:00,1.6428522018097336,1.6504268404047557,1.6327526301739554,1.633594274520874,1064800,0.0,0.0
2002-04-25 00:00:00-04:00,1.6335940627558816,1.6335940627558816,1.6133950826299917,1.6327524185180664,1727200,0.0,0.0
2002-04-26 00:00:00-04:00,1.6243364546588692,1.6479020163493827,1.6201283931732178,1.6201283931732178,1653600,0.0,0.0
2002-04-29 00:00:00-04:00,1.6117121685581233,1.6117121685581233,1.582255255500595,1.5906715393066406,2562400,0.0,0.0
2002-04-30 00:00:00-04:00,1.578047230797504,1.6243365520233246,1.5738391690596167,1.603295922279358,6894400,0.0,0.0
2002-05-01 00:00:00-04:00,1.6243363511729758,1.725331425666809,1.6243363511729758,1.725331425666809,1672000,0.0,0.0
2002-05-02 00:00:00-04:00,1.7169151400517657,1.766571032873002,1.7169151400517657,1.7531050443649292,3316000,0.0,0.0
2002-05-03 00:00:00-04:00,1.7505805492401123,1.751422193798315,1.7303815614251055,1.7505805492401123,463200,0.0,0.0
2002-05-06 00:00:00-04:00,1.7497391012811616,1.901231593280468,1.7497391012811616,1.8305350542068481,2146400,0.0,0.0
2002-05-07 00:00:00-04:00,1.8221181232409138,1.851575030836948,1.8052857192769172,1.8094937801361084,452800,0.0,0.0
2002-05-08 00:00:00-04:00,1.8263266518168326,1.8936566000522306,1.8263266518168326,1.8852403163909912,658400,0.0,0.0
2002-05-09 00:00:00-04:00,1.8936563187161983,1.9525701350649298,1.8936563187161983,1.923113226890564,847200,0.0,0.0
2002-05-10 00:00:00-04:00,1.9357375181710412,1.9719274191951175,1.851575017380996,1.856624722480774,696000,0.0,0.0
2002-05-13 00:00:00-04:00,1.8574663802507085,1.8574663802507085,1.754788186330463,1.8094937801361084,1929600,0.0,0.0
2002-05-14 00:00:00-04:00,1.8515756488424318,1.88524062853411,1.7505805492401123,1.7505805492401123,3958400,0.0,0.0
2002-05-15 00:00:00-04:00,1.7421639693298656,1.7674126573670692,1.6706258058547976,1.6706258058547974,5829600,0.0,0.0
2002-05-16 00:00:00-04:00,1.6706254942439713,1.742163644375497,1.6706254942439713,1.7337473630905151,5286400,0.0,0.0
2002-05-17 00:00:00-04:00,1.7463726038651528,1.8094945052096765,1.7463726038651528,1.7867705821990967,4351200,0.0,0.0
2002-05-20 00:00:00-04:00,1.7867701432724272,1.8094940607007928,1.7758290870257645,1.7993944883346558,2336000,0.0,0.0
2002-05-21 00:00:00-04:00,1.9020727257673948,1.9062807869849523,1.7211233644492518,1.725331425666809,3872000,0.0,0.0
2002-05-22 00:00:00-04:00,1.721965339574672,1.8094944505130544,1.7084993472037346,1.7884538173675537,1847200,0.0,0.0
2002-05-23 00:00:00-04:00,1.788453317120586,1.9104890194408892,1.788453317120586,1.8860818147659302,2157600,0.0,0.0
2002-05-24 00:00:00-04:00,1.8801909106221135,1.9946520014259703,1.8801909106221135,1.9744528532028198,2212000,0.0,0.0
2002-05-28 00:00:00-04:00,1.9820270474391959,2.0443074461393134,1.9609864199269869,2.037574291229248,2082400,0.0,0.0
2002-05-29 00:00:00-04:00,2.0375748941730087,2.0375748941730087,1.9778195714090707,1.9862358570098877,4728000,0.0,0.0
2002-05-30 00:00:00-04:00,1.9862356541122574,1.9862356541122574,1.9483624530410464,1.95762038230896,3941600,0.0,0.0
2002-05-31 00:00:00-04:00,1.9576201293958968,2.0451490620239547,1.9576201293958968,2.03589129447937,2708000,0.0,0.0
2002-06-03 00:00:00-04:00,2.0358908413628902,2.0358908413628902,1.9475201234576338,1.9567780494689941,1817600,0.0,0.0
2002-06-04 00:00:00-04:00,1.9534119059011783,2.0114840864902774,1.927321571067862,1.9719277620315552,1933600,0.0,0.0
2002-06-05 00:00:00-04:00,1.9778186736568328,1.9929679487564325,1.944995351292516,1.9567780494689941,1752000,0.0,0.0
2002-06-06 00:00:00-04:00,1.9567780494689944,1.9904430160640916,1.9517283446115354,1.9567780494689941,1403200,0.0,0.0
2002-06-07 00:00:00-04:00,1.9357375829114865,1.9559365645133815,1.8987060363777277,1.9315295219421387,1752000,0.0,0.0
2002-06-10 00:00:00-04:00,1.9315290783214452,1.960985819395925,1.8768233351209551,1.8936558961868286,854400,0.0,0.0
2002-06-11 00:00:00-04:00,1.903755995674276,1.9146970510482788,1.8953397127949885,1.9146970510482788,323200,0.0,0.0
2002-06-12 00:00:00-04:00,1.8944982444710805,1.8953398888899304,1.836426063788513,1.8852403163909912,532000,0.0,0.0
2002-06-13 00:00:00-04:00,1.885240179191571,1.9441540000055018,1.859991490572599,1.9323711395263672,1297600,0.0,0.0
2002-06-14 00:00:00-04:00,1.9306881361060164,1.9306881361060164,1.796869724617723,1.8944982290267944,718400,0.0,0.0
2002-06-17 00:00:00-04:00,1.9020731727512874,1.9736113539518305,1.9020731727512874,1.937421441078186,936800,0.0,0.0
2002-06-18 00:00:00-04:00,1.9374212253072967,1.9483622821419155,1.8768241089085893,1.8953399658203125,260000,0.0,0.0
2002-06-19 00:00:00-04:00,1.8936562408571658,1.9483618334875936,1.8936562408571658,1.9357374906539917,905600,0.0,0.0
2002-06-20 00:00:00-04:00,1.9239546811397057,1.9239546811397057,1.8339008374515775,1.8431586027145386,509600,0.0,0.0
2002-06-21 00:00:00-04:00,1.8305349137101854,1.8305349137101854,1.7589967355516882,1.7674130201339722,1016000,0.0,0.0
2002-06-24 00:00:00-04:00,1.767413113160984,1.767413113160984,1.6748342989375709,1.7270151376724243,1092800,0.0,0.0
2002-06-25 00:00:00-04:00,1.7270147872576955,1.7497387040570145,1.6815669536590576,1.6815669536590576,829600,0.0,0.0
2002-06-26 00:00:00-04:00,1.6622100679217389,1.6622100679217389,1.5452241955228172,1.5948801040649414,2882400,0.0,0.0
2002-06-27 00:00:00-04:00,1.6075040762805997,1.6832503080368042,1.5915131534066176,1.6832503080368042,1632000,0.0,0.0
2002-06-28 00:00:00-04:00,1.6790422323251948,1.7943447875585812,1.668942659930108,1.7665711641311646,3480000,0.0,0.0
2002-07-01 00:00:00-04:00,1.7589967685683965,1.7665714087819018,1.6537936106333575,1.6613682508468628,1088000,0.0,0.0
2002-07-02 00:00:00-04:00,1.6605266050416467,1.6605266050416467,1.5039844153133828,1.578889012336731,1637600,0.0,0.0
2002-07-03 00:00:00-04:00,1.5738389244907012,1.6075038947441795,1.451803226728697,1.5570063591003418,2226400,0.0,0.0
2002-07-05 00:00:00-04:00,1.5654228331487245,1.6378024879093926,1.5654228331487245,1.5999294519424438,455200,0.0,0.0
2002-07-08 00:00:00-04:00,1.607504373225286,1.7127075369111389,1.596563154306676,1.667259693145752,1433600,0.0,0.0
2002-07-09 00:00:00-04:00,1.6580015182707941,1.7194401123058645,1.6192866800317742,1.6411689519882202,2162400,0.0,0.0
2002-07-10 00:00:00-04:00,1.6411692369513018,1.6916667840398742,1.5948799124276887,1.6159205436706543,2144000,0.0,0.0
2002-07-11 00:00:00-04:00,1.6032957006679742,1.60666227801476,1.4938845053333318,1.5511150360107422,2443200,0.0,0.0
2002-07-12 00:00:00-04:00,1.5511154691294322,1.5511154691294322,1.4787356412353199,1.4888352155685425,1052800,0.0,0.0
2002-07-15 00:00:00-04:00,1.4871518322219206,1.4871518322219206,1.3297679191457161,1.4055142402648926,1300000,0.0,0.0
2002-07-16 00:00:00-04:00,1.3844732992154438,1.4198215584451601,1.354174745439332,1.362591028213501,1246400,0.0,0.0
2002-07-17 00:00:00-04:00,1.3667993175863473,1.4013059382483743,1.2035240626629216,1.3541749715805054,6398400,0.0,0.0
2002-07-18 00:00:00-04:00,1.3541747062424438,1.3802650376126597,1.3432335710581662,1.3499666452407837,1261600,0.0,0.0
2002-07-19 00:00:00-04:00,1.3423922233559125,1.3474420100427287,1.3171434504491042,1.3280845880508423,1353600,0.0,0.0
2002-07-22 00:00:00-04:00,1.323034946690815,1.3861567616665351,1.3129354530841542,1.3297679424285889,999200,0.0,0.0
2002-07-23 00:00:00-04:00,1.3381838917052704,1.3802651471710163,1.2834782917052507,1.3466001749038696,2536000,0.0,0.0
2002-07-24 00:00:00-04:00,1.3297677803647263,1.482943615390061,1.2615961064985568,1.4804186820983887,1784800,0.0,0.0
2002-07-25 00:00:00-04:00,1.4812604885436562,1.4812604885436562,1.3970979626096676,1.4290796518325806,560800,0.0,0.0
2002-07-26 00:00:00-04:00,1.4299211144847057,1.4896765837717738,1.4299211144847057,1.476210594177246,668800,0.0,0.0
2002-07-29 00:00:00-04:00,1.47789387806218,1.544382349145896,1.47789387806218,1.540174126625061,936000,0.0,0.0
2002-07-30 00:00:00-04:00,1.5401741473740798,1.5485904320018575,1.48546853808444,1.5107173919677734,716800,0.0,0.0
2002-07-31 00:00:00-04:00,1.4938846332686289,1.4947262776774033,1.4501200871759077,1.4728440046310425,777600,0.0,0.0
2002-08-01 00:00:00-04:00,1.4644278156065338,1.4644278156065338,1.3642743718785963,1.4046725034713745,1011200,0.0,0.0
2002-08-02 00:00:00-04:00,1.3928896761831597,1.3928896761831597,1.2498134849665972,1.270854115486145,1099200,0.0,0.0
2002-08-05 00:00:00-04:00,1.2708536931461154,1.3196679333080459,1.2708536931461154,1.2918943166732788,702400,0.0,0.0
2002-08-06 00:00:00-04:00,1.3045190777141895,1.3373424898548099,1.3045190777141895,1.3289262056350708,1688800,0.0,0.0
2002-08-07 00:00:00-04:00,1.3314508322113892,1.3466001091233861,1.3003107143195456,1.3373422622680664,1560800,0.0,0.0
2002-08-08 00:00:00-04:00,1.329767842114304,1.3339759841988712,1.165650942925254,1.2540215253829956,4937600,0.0,0.0
2002-08-09 00:00:00-04:00,1.2540214663088844,1.312935292190261,1.2540214663088844,1.2834783792495728,946400,0.0,0.0
2002-08-12 00:00:00-04:00,1.282636694498279,1.3676408529281616,1.27927019714777,1.3676408529281616,926400,0.0,0.0
2002-08-13 00:00:00-04:00,1.3886814930841407,1.4484368014910414,1.3684825088116421,1.3760571479797363,1760800,0.0,0.0
2002-08-14 00:00:00-04:00,1.3760573486096896,1.4980929164481307,1.3760573486096896,1.4560116529464722,3224800,0.0,0.0
2002-08-15 00:00:00-04:00,1.5149252530108446,1.578047138552963,1.5149252530108446,1.5233415365219116,3407200,0.0,0.0
2002-08-16 00:00:00-04:00,1.5233416268796203,1.6664178129453648,1.5233416268796203,1.5931965112686157,1723200,0.0,0.0
2002-08-19 00:00:00-04:00,1.5931964172270723,1.7194401883477308,1.5738390775151128,1.6790422201156616,1722400,0.0,0.0
2002-08-20 00:00:00-04:00,1.7421641453124252,1.8094940938977153,1.700082887314804,1.760679841041565,5432800,0.0,0.0
2002-08-21 00:00:00-04:00,1.7632049078670142,1.8094942309597264,1.7270149975634561,1.805286169052124,1994400,0.0,0.0
2002-08-22 00:00:00-04:00,1.7842452458760862,1.8094939342359218,1.716915142704449,1.725331425666809,3035200,0.0,0.0
2002-08-23 00:00:00-04:00,1.7253315146965318,1.7261731590889224,1.6622096300125122,1.6622096300125122,1333600,0.0,0.0
2002-08-26 00:00:00-04:00,1.6630514281255193,1.7463723043467423,1.6605264947149603,1.738797664642334,2069600,0.0,0.0
2002-08-27 00:00:00-04:00,1.7421642163116369,1.7707794857583712,1.7211235864553478,1.7345895767211914,1864800,0.0,0.0
2002-08-28 00:00:00-04:00,1.7295392234185685,1.7884530346533314,1.7135484648059731,1.7589961290359497,2461600,0.0,0.0
2002-08-29 00:00:00-04:00,1.7522638581535646,1.804444697660668,1.7228069403928106,1.8036030530929565,1388000,0.0,0.0
2002-08-30 00:00:00-04:00,1.8179106691507538,1.8507340042842293,1.7505805492401123,1.7505805492401123,778400,0.0,0.0
2002-09-03 00:00:00-04:00,1.750580256147373,1.750580256147373,1.6453771118950726,1.6832503080368042,1085600,0.0,0.0
2002-09-04 00:00:00-04:00,1.7000830851475488,1.7320647743153443,1.5654230117797852,1.5654230117797852,2308800,0.0,0.0
2002-09-05 00:00:00-04:00,1.557006303995965,1.6411688069146657,1.5511149544760134,1.614236831665039,1292800,0.0,0.0
2002-09-06 00:00:00-04:00,1.620128426820161,1.6664177462326906,1.620128426820161,1.650426983833313,1339200,0.0,0.0
2002-09-09 00:00:00-04:00,1.6537933045456872,1.6874582767486572,1.5654227324469843,1.6874582767486572,1700000,0.0,0.0
2002-09-10 00:00:00-04:00,1.6933498486923404,1.7244898889105131,1.6697842870329014,1.716915249824524,1416800,0.0,0.0
2002-09-11 00:00:00-04:00,1.733748139657916,1.7581551897366505,1.733748139657916,1.7505805492401123,599200,0.0,0.0
2002-09-12 00:00:00-04:00,1.7716208517021357,1.7741457849065507,1.716915249824524,1.716915249824524,1172000,0.0,0.0
2002-09-13 00:00:00-04:00,1.7000830314419795,1.7000830314419795,1.6495854854583742,1.649585485458374,288000,0.0,0.0
2002-09-16 00:00:00-04:00,1.6504268989181405,1.7034492104358765,1.6495852545413827,1.700924277305603,484800,0.0,0.0
2002-09-17 00:00:00-04:00,1.7219647825237534,1.7556299130878095,1.6714674077321483,1.7185983657836914,388800,0.0,0.0
2002-09-18 00:00:00-04:00,1.7084988895704383,1.7160735283160822,1.6706258563694671,1.6916664838790894,408000,0.0,0.0
2002-09-19 00:00:00-04:00,1.700082844126296,1.7463721625368525,1.6832502771439541,1.7068158388137817,3078400,0.0,0.0
2002-09-20 00:00:00-04:00,1.7564716704238084,1.7564716704238084,1.6664176490558946,1.6874582767486572,737600,0.0,0.0
2002-09-23 00:00:00-04:00,1.6883004831866584,1.690825417140198,1.673151200520028,1.6748344898223877,1595200,0.0,0.0
2002-09-24 00:00:00-04:00,1.6714675620371549,1.6723092064316785,1.569630837681371,1.634436011314392,1099200,0.0,0.0
2002-09-25 00:00:00-04:00,1.637802294616089,1.6638927871339064,1.6369608108175386,1.653793215751648,840000,0.0,0.0
2002-09-26 00:00:00-04:00,1.6664177569559,1.7379559278488157,1.6622096953557768,1.737955927848816,1353600,0.0,0.0
2002-09-27 00:00:00-04:00,1.7379559557366344,1.8641997320932024,1.7379559557366344,1.7909784317016602,2938400,0.0,0.0
2002-09-30 00:00:00-04:00,1.7909782123531273,1.8010776233294687,1.6369608304823526,1.7211233377456665,2290400,0.0,0.0
2002-10-01 00:00:00-04:00,1.7211235041785358,1.7211235041785358,1.5999294370522534,1.6832503080368042,3411200,0.0,0.0
2002-10-02 00:00:00-04:00,1.670626059472825,1.6824087609419547,1.624336577007746,1.6664178371429443,1560000,0.0,0.0
2002-10-03 00:00:00-04:00,1.673150570570828,1.673150570570828,1.6117119789123535,1.6117119789123535,1212000,0.0,0.0
2002-10-04 00:00:00-04:00,1.6234950894869078,1.6537934875588571,1.5570066215669083,1.6251782178878784,2060800,0.0,0.0
2002-10-07 00:00:00-04:00,1.6075042746742563,1.6159205593586063,1.5654230117797852,1.5654230117797852,1420800,0.0,0.0
2002-10-08 00:00:00-04:00,1.582255255500595,1.622653385664161,1.5797304827278649,1.5906715393066406,1255200,0.0,0.0
2002-10-09 00:00:00-04:00,1.5822552959357248,1.5906715799568516,1.470319151878357,1.470319151878357,1482400,0.0,0.0
2002-10-10 00:00:00-04:00,1.4728442597710993,1.5763641320741768,1.453486916597799,1.541015863418579,2052800,0.0,0.0
2002-10-11 00:00:00-04:00,1.549432167046782,1.5780474401367786,1.5485905224821013,1.5628981590270996,1828000,0.0,0.0
2002-10-14 00:00:00-04:00,1.5544820907524262,1.586463946562503,1.544382675621998,1.577206015586853,673600,0.0,0.0
2002-10-15 00:00:00-04:00,1.64116910916499,1.670626022716994,1.613395484507904,1.648743748664856,1840800,0.0,0.0
2002-10-16 00:00:00-04:00,1.642010596355074,1.6580015182707941,1.6125536856241944,1.6411689519882202,1138400,0.0,0.0
2002-10-17 00:00:00-04:00,1.6580016072057508,1.7387975444305885,1.6394857511962821,1.6647346019744873,1288800,0.0,0.0
2002-10-18 00:00:00-04:00,1.664734787191415,1.7581550799355863,1.6630514981801354,1.7127074003219604,1427200,0.0,0.0
2002-10-21 00:00:00-04:00,1.7135487873271813,1.7665710989964594,1.6916665150506893,1.7547883987426758,1616800,0.0,0.0
2002-10-22 00:00:00-04:00,1.531758208574624,1.6664181368001452,1.531758208574624,1.6133958101272583,7187200,0.0,0.0
2002-10-23 00:00:00-04:00,1.6108711804340832,1.6866176050222221,1.6108711804340832,1.6782013177871704,1184800,0.0,0.0
2002-10-24 00:00:00-04:00,1.6916665598893972,1.7236482445090415,1.6916665598893972,1.716915249824524,1300800,0.0,0.0
2002-10-25 00:00:00-04:00,1.708499177793761,1.7674130089703497,1.7034494712871973,1.7127074003219604,2435200,0.0,0.0
2002-10-28 00:00:00-05:00,1.7253315322940357,1.7253315322940357,1.5586897935551043,1.561214566230774,4722400,0.0,0.0
2002-10-29 00:00:00-05:00,1.562056204035116,1.562056204035116,1.4997759633712728,1.514925241470337,4871200,0.0,0.0
2002-10-30 00:00:00-05:00,1.5401739312839406,1.5612145596376954,1.511558663880654,1.514925241470337,4926400,0.0,0.0
2002-10-31 00:00:00-05:00,1.5275495746104413,1.5275495746104413,1.49809266303664,1.5065089464187622,1644000,0.0,0.0
2002-11-01 00:00:00-05:00,1.5065090712924294,1.5065090712924294,1.4459121148673586,1.4837851524353027,2742400,0.0,0.0
2002-11-04 00:00:00-05:00,1.5048256158473663,1.544382098486668,1.5048256158473663,1.521658182144165,1336800,0.0,0.0
2002-11-05 00:00:00-05:00,1.522500139299397,1.5780473947525024,1.5073508586254079,1.5780473947525024,2224800,0.0,0.0
2002-11-06 00:00:00-05:00,1.5797306475849964,1.5974047009475807,1.557006727095435,1.5654230117797852,910400,0.0,0.0
2002-11-07 00:00:00-05:00,1.5527986163039895,1.5788889535324429,1.535966047463345,1.5544817447662354,834400,0.0,0.0
2002-11-08 00:00:00-05:00,1.5544812622622792,1.5544812622622792,1.4332873821258545,1.4332873821258545,2266400,0.0,0.0
2002-11-11 00:00:00-05:00,1.4391789024694264,1.4711605845121947,1.4223463368507636,1.4644275903701782,1081600,0.0,0.0
2002-11-12 00:00:00-05:00,1.4686357804006267,1.6007708879207314,1.4677941360851003,1.548590064048767,2532000,0.0,0.0
2002-11-13 00:00:00-05:00,1.5485900608045158,1.6125535839053697,1.516608379517708,1.5990875959396362,3766400,0.0,0.0
2002-11-14 00:00:00-05:00,1.6075038785500295,1.6436937814056531,1.5780469696772725,1.5990875959396362,1755200,0.0,0.0
2002-11-15 00:00:00-05:00,1.607503948340409,1.7169151454439322,1.607503948340409,1.697557806968689,2507200,0.0,0.0
2002-11-18 00:00:00-05:00,1.758996125892194,1.7632043469884253,1.6664173486289795,1.7034488916397095,4120000,0.0,0.0
2002-11-19 00:00:00-05:00,1.6032955504926092,1.6075037717819214,1.4812600225926693,1.6075037717819214,9400000,0.0,0.0
2002-11-20 00:00:00-05:00,1.6075040481890075,1.6453770831416383,1.5612145692105621,1.6201283931732178,2154400,0.0,0.0
2002-11-21 00:00:00-05:00,1.6327527879790853,1.6580016392452026,1.5780471843600556,1.6361193656921387,2915200,0.0,0.0
2002-11-22 00:00:00-05:00,1.636119159591446,1.636119159591446,1.5401737937099824,1.5570063591003418,3816800,0.0,0.0
2002-11-25 00:00:00-05:00,1.5738391648076204,1.5948797944947424,1.557006596847017,1.562056303024292,1702400,0.0,0.0
2002-11-26 00:00:00-05:00,1.5628977088287954,1.5847799796253665,1.5199748115578955,1.5570063591003418,1782400,0.0,0.0
2002-11-27 00:00:00-05:00,1.5654227463289485,1.5881466629651846,1.5553231743148708,1.5713140964508057,1418400,0.0,0.0
2002-11-29 00:00:00-05:00,1.6117123367527921,1.6117123367527921,1.5654230117797852,1.5654230117797852,461600,0.0,0.0
2002-12-02 00:00:00-05:00,1.5990878231126862,1.662209710867134,1.5780471938612033,1.5906715393066406,3728000,0.0,0.0
2002-12-03 00:00:00-05:00,1.5780475561769727,1.626861820826955,1.5368079326388235,1.604137897491455,1670400,0.0,0.0
2002-12-04 00:00:00-05:00,1.5948798702984763,1.6201285629121724,1.5822553634643555,1.5822553634643555,1547200,0.0,0.0
2002-12-05 00:00:00-05:00,1.5864634197062386,1.660526361333593,1.5822551976933312,1.6201283931732178,2463200,0.0,0.0
2002-12-06 00:00:00-05:00,1.6117120710615722,1.6243364157433309,1.5780470984011317,1.6176034212112427,1127200,0.0,0.0
2002-12-09 00:00:00-05:00,1.5654228206344991,1.575522232600712,1.5107172176569466,1.5275496244430542,1407200,0.0,0.0
2002-12-10 00:00:00-05:00,1.5443818692710367,1.5654224937555816,1.5182915398578243,1.5250245332717896,2289600,0.0,0.0
2002-12-11 00:00:00-05:00,1.53175801633679,1.5452240074693409,1.4433872689362386,1.448436975479126,2988800,0.0,0.0
2002-12-12 00:00:00-05:00,1.4484367898533967,1.5233415365219116,1.443387083957659,1.5233415365219116,1598400,0.0,0.0
2002-12-13 00:00:00-05:00,1.4896767918598197,1.4896767918598197,1.3297679424285889,1.3297679424285889,5163200,0.0,0.0
2002-12-16 00:00:00-05:00,1.3466001749038696,1.3710073801270823,1.3381838917052704,1.3466001749038696,3011200,0.0,0.0
2002-12-17 00:00:00-05:00,1.3634328985272082,1.3667993158785008,1.2245646913182933,1.2540215253829956,6561600,0.0,0.0
2002-12-18 00:00:00-05:00,1.136194155279375,1.1530266452307854,1.0671809063467714,1.1210448741912842,15253600,0.0,0.0
2002-12-19 00:00:00-05:00,0.8357338713797517,0.8837064833637036,0.7591459889970791,0.7843946814537048,38963200,0.0,0.0
2002-12-20 00:00:00-05:00,0.7995437381011006,0.8121680808077778,0.7684036231961651,0.7970188856124878,23508800,0.0,0.0
